Most used words by Four Year Strong: 
Number of songs scanned: 105
1135. string - 2 uses.
1136. tangled - 2 uses.
1137. fact - 2 uses.
1138. facts - 2 uses.
1139. betting - 2 uses.
1140. deck - 2 uses.
1141. stacked - 2 uses.
1142. failure - 2 uses.
1143. design - 2 uses.
1144. todays - 2 uses.
1145. fallout - 2 uses.
1146. barrel - 2 uses.
1147. fit - 2 uses.
1148. peel - 2 uses.
1149. guts - 2 uses.
1150. twiddle - 2 uses.
1151. starved - 2 uses.
1152. drink - 2 uses.
1153. spotlight - 2 uses.
1154. crave - 2 uses.
1155. burns - 2 uses.
1156. double - 2 uses.
1157. standard - 2 uses.
1158. plead - 2 uses.
1159. brief - 2 uses.
1160. date - 2 uses.
1161. fires - 2 uses.
1162. stars - 2 uses.
1163. cheap - 2 uses.
1164. upside - 2 uses.
1165. couple - 2 uses.
1166. map - 2 uses.
1167. connects - 2 uses.
1168. stomach - 2 uses.
1169. filling - 2 uses.
1170. hung - 2 uses.
1171. bands - 2 uses.
1172. rate - 2 uses.
1173. plenty - 2 uses.
1174. staying - 2 uses.
1175. beside - 2 uses.
1176. shut - 2 uses.
1177. showing - 2 uses.
1178. pretending - 2 uses.
1179. proof - 2 uses.
1180. resurrection - 2 uses.
1181. generation - 2 uses.
1182. gasoline - 2 uses.
1183. oooooooo - 2 uses.
1184. suppose - 2 uses.
1185. job - 2 uses.
1186. a- - 2 uses.
1187. grip - 2 uses.
1188. fast - 2 uses.
1189. apparently - 2 uses.
1190. polish - 2 uses.
1191. glass - 2 uses.
1192. sigh - 2 uses.
1193. ass - 2 uses.
1194. bye - 2 uses.
1195. warning - 2 uses.
1196. movin - 2 uses.
1197. occupied - 2 uses.
1198. jaw - 2 uses.
1199. recognize - 2 uses.
1200. tryna - 2 uses.
1201. ends - 2 uses.
1202. slave - 2 uses.
1203. money - 2 uses.
1204. statues - 2 uses.
1205. twenty-five - 2 uses.
1206. lord - 2 uses.
1207. mercy - 2 uses.
1208. hostage - 2 uses.
1209. birdie - 2 uses.
1210. wh- - 2 uses.
1211. throws - 2 uses.
1212. bruised - 2 uses.
1213. compassion - 2 uses.
1214. spending - 2 uses.
1215. faces - 2 uses.
1216. kerosene - 2 uses.
1217. soak - 2 uses.
1218. sparks - 2 uses.
1219. machines - 2 uses.
1220. hoped - 2 uses.
1221. expecting - 2 uses.
1222. pleading - 2 uses.
1223. takeover - 2 uses.
1224. limb - 2 uses.
1225. useless - 2 uses.
1226. paranoia - 2 uses.
1227. christmas - 2 uses.
1228. joys - 2 uses.
1229. family - 2 uses.
1230. counterpart - 2 uses.
1231. totally - 2 uses.
1232. entire - 2 uses.
1233. passing - 2 uses.
1234. risk - 2 uses.
1235. perjury - 2 uses.
1236. inevitable - 2 uses.
1237. quits - 2 uses.
1238. poor - 1 use.
1239. static - 1 use.
1240. tuned - 1 use.
1241. deserve - 1 use.
1242. sore - 1 use.
1243. habit - 1 use.
1244. bearing - 1 use.
1245. treason - 1 use.
1246. brand - 1 use.
1247. controlled - 1 use.
1248. sold - 1 use.
1249. penny - 1 use.
1250. dearly - 1 use.
1251. critic - 1 use.
1252. thinks - 1 use.
1253. rusting - 1 use.
1254. branding - 1 use.
1255. seconds - 1 use.
1256. passed - 1 use.
1257. grabbed - 1 use.
1258. sympathize - 1 use.
1259. warned - 1 use.
1260. seasons - 1 use.
1261. roads - 1 use.
1262. fists - 1 use.
1263. bullshit - 1 use.
1264. highway - 1 use.
1265. bullets - 1 use.
1266. backs - 1 use.
1267. n - 1 use.
1268. ended - 1 use.
1269. key - 1 use.
1270. winner - 1 use.
1271. qualified - 1 use.
1272. cost - 1 use.
1273. cheat - 1 use.
1274. unlikely - 1 use.
1275. hed - 1 use.
1276. dad - 1 use.
1277. aftermath - 1 use.
1278. hurricane - 1 use.
1279. stays - 1 use.
1280. countdown - 1 use.
1281. tougher - 1 use.
1282. suffered - 1 use.
1283. ticket - 1 use.
1284. shots - 1 use.
1285. pleasure - 1 use.
1286. younger - 1 use.
1287. leads - 1 use.
1288. shouldnt - 1 use.
1289. missed - 1 use.
1290. context - 1 use.
1291. pleasantly - 1 use.
1292. complex - 1 use.
1293. guilt - 1 use.
1294. trend - 1 use.
1295. floored - 1 use.
1296. definition - 1 use.
1297. besides - 1 use.
1298. temptation - 1 use.
1299. asking - 1 use.
1300. remain - 1 use.
1301. select - 1 use.
1302. choosing - 1 use.
1303. depend - 1 use.
1304. opinion - 1 use.
1305. loyalties - 1 use.
1306. bonds - 1 use.
1307. deadman - 1 use.
1308. oooo - 1 use.
1309. combat - 1 use.
1310. rains - 1 use.
1311. counting - 1 use.
1312. occurrences - 1 use.
1313. letting - 1 use.
1314. scary - 1 use.
1315. honeymoon - 1 use.
1316. drama - 1 use.
1317. singled - 1 use.
1318. conjuring - 1 use.
1319. offense - 1 use.
1320. covering - 1 use.
1321. blanks - 1 use.
1322. lucks - 1 use.
1323. attack - 1 use.
1324. arrest - 1 use.
1325. cardiac - 1 use.
1326. wink - 1 use.
1327. sleeping - 1 use.
1328. destined - 1 use.
1329. earthquake - 1 use.
1330. conclusion - 1 use.
1331. charm - 1 use.
1332. beyond - 1 use.
1333. nails - 1 use.
1334. beg - 1 use.
1335. placed - 1 use.
1336. wanting - 1 use.
1337. sting - 1 use.
1338. fingertips - 1 use.
1339. poison - 1 use.
1340. resides - 1 use.
1341. flag - 1 use.
1342. juliet - 1 use.
1343. castles - 1 use.
1344. romeo - 1 use.
1345. suicidal - 1 use.
1346. wind - 1 use.
1347. suffering - 1 use.
1348. saving - 1 use.
1349. complexion - 1 use.
1350. blues - 1 use.
1351. ruby - 1 use.
1352. reds - 1 use.
1353. obsession - 1 use.
1354. progression - 1 use.
1355. romance - 1 use.
1356. flesh - 1 use.
1357. tucks - 1 use.
1358. silicone - 1 use.
1359. cleopatra - 1 use.
1360. joan - 1 use.
1361. arc - 1 use.
1362. aphrodite - 1 use.
1363. class - 1 use.
1364. fancy - 1 use.
1365. offer - 1 use.
1366. freeze - 1 use.
1367. immediately - 1 use.
1368. unreal - 1 use.
1369. struggle - 1 use.
1370. arrow - 1 use.
1371. thunder - 1 use.
1372. nervous - 1 use.
1373. surrender - 1 use.
1374. refuse - 1 use.
1375. shadow - 1 use.
1376. shimmer - 1 use.
1377. pinch - 1 use.
1378. dreaming - 1 use.
1379. tradition - 1 use.
1380. fuck - 1 use.
1381. human - 1 use.
1382. condition - 1 use.
1383. regard - 1 use.
1384. warnings - 1 use.
1385. lurking - 1 use.
1386. suspicions - 1 use.
1387. suspense - 1 use.
1388. actions - 1 use.
1389. week - 1 use.
1390. mattered - 1 use.
1391. sunshine - 1 use.
1392. rainy - 1 use.
1393. candid - 1 use.
1394. fun - 1 use.
1395. shows - 1 use.
1396. obnoxiously - 1 use.
1397. selfishly - 1 use.
1398. golden - 1 use.
1399. ovation - 1 use.
1400. motivation - 1 use.
1401. drug - 1 use.
1402. divides - 1 use.
1403. chorus - 1 use.
1404. verse - 1 use.
1405. chop - 1 use.
1406. coda - 1 use.
1407. freak - 1 use.
1408. stage - 1 use.
1409. rose - 1 use.
1410. sips - 1 use.
1411. nose - 1 use.
1412. pictures - 1 use.
1413. crystal - 1 use.
1414. myth - 1 use.
1415. stock - 1 use.
1416. bump - 1 use.
1417. sand - 1 use.
1418. beach - 1 use.
1419. gives - 1 use.
1420. earthy - 1 use.
1421. grows - 1 use.
1422. four - 1 use.
1423. chords - 1 use.
1424. panties - 1 use.
1425. test - 1 use.
1426. slide - 1 use.
1427. belly - 1 use.
1428. mattress - 1 use.
1429. thanking - 1 use.
1430. boardwalk - 1 use.
1431. fights - 1 use.
1432. loner - 1 use.
1433. rebel - 1 use.
1434. handle - 1 use.
1435. tangles - 1 use.
1436. vein - 1 use.
1437. sized - 1 use.
1438. frame - 1 use.
1439. land - 1 use.
1440. bottled - 1 use.
1441. relax - 1 use.
1442. silence - 1 use.
1443. wow - 1 use.
1444. darkness - 1 use.
1445. jump - 1 use.
1446. fate - 1 use.
1447. season - 1 use.
1448. started - 1 use.
1449. hardest - 1 use.
1450. granted - 1 use.
1451. sang - 1 use.
1452. deeper - 1 use.
1453. creeper - 1 use.
1454. collar - 1 use.
1455. motif - 1 use.
1456. posture - 1 use.
1457. flume - 1 use.
1458. protect - 1 use.
1459. leak - 1 use.
1460. intentions - 1 use.
1461. fee - 1 use.
1462. l - 1 use.
1463. treated - 1 use.
1464. secrets - 1 use.
1465. manifest - 1 use.
1466. fears - 1 use.
1467. effect - 1 use.
1468. minded - 1 use.
1469. pulled - 1 use.
1470. ugliness - 1 use.
1471. whose - 1 use.
1472. religion - 1 use.
1473. spell - 1 use.
1474. agree - 1 use.
1475. altitude - 1 use.
1476. among - 1 use.
1477. green - 1 use.
1478. faded - 1 use.
1479. brown - 1 use.
1480. circumstance - 1 use.
1481. keyhole - 1 use.
1482. roof - 1 use.
1483. haul - 1 use.
1484. monster - 1 use.
1485. tame - 1 use.
1486. treading - 1 use.
1487. poisoning - 1 use.
1488. grounded - 1 use.
1489. porch - 1 use.
1490. rolling - 1 use.
1491. feelin - 1 use.
1492. lucky - 1 use.
1493. buggin - 1 use.
1494. missing - 1 use.
1495. starter - 1 use.
1496. martyr - 1 use.
1497. legacy - 1 use.
1498. alarmed - 1 use.
1499. prepared - 1 use.
1500. decay - 1 use.
1501. connect - 1 use.
1502. chemistrys - 1 use.
1503. correct - 1 use.
1504. presuming - 1 use.
1505. liken - 1 use.
1506. web - 1 use.
1507. prey - 1 use.
1508. intruding - 1 use.
1509. courage - 1 use.
1510. communication - 1 use.
1511. telephonic - 1 use.
1512. invasion - 1 use.
1513. ringing - 1 use.
1514. matter-matter-matter-matter - 1 use.
1515. oooh - 1 use.
1516. playing - 1 use.
1517. domino - 1 use.
1518. laying - 1 use.
1519. brink - 1 use.
1520. armageddon - 1 use.
1521. pathetic - 1 use.
1522. return - 1 use.
1523. stomp - 1 use.
1524. casting - 1 use.
1525. winter - 1 use.
1526. fitting - 1 use.
1527. molds - 1 use.
1528. stride - 1 use.
1529. walks - 1 use.
1530. deserted - 1 use.
1531. welcome - 1 use.
1532. wonders - 1 use.
1533. tiles - 1 use.
1534. fades - 1 use.
1535. freaks - 1 use.
1536. capture - 1 use.
1537. spiting - 1 use.
1538. shoved - 1 use.
1539. wondered - 1 use.
1540. boy - 1 use.
1541. jealous - 1 use.
1542. slightest - 1 use.
1543. coast - 1 use.
1544. hometown - 1 use.
1545. claiming - 1 use.
1546. ships - 1 use.
1547. handsome - 1 use.
1548. dies - 1 use.
1549. mumble - 1 use.
1550. tie - 1 use.
1551. knots - 1 use.
1552. scrapes - 1 use.
1553. ticks - 1 use.
1554. almost - 1 use.
1555. pounding - 1 use.
1556. unusually - 1 use.
1557. pages - 1 use.
1558. learnt - 1 use.
1559. sinks - 1 use.
1560. twisted - 1 use.
1561. convinced - 1 use.
1562. babe - 1 use.
1563. famous - 1 use.
1564. strikes - 1 use.
1565. 1234 - 1 use.
1566. bell - 1 use.
1567. cities - 1 use.
1568. crumbled - 1 use.
1569. barren - 1 use.
1570. heavier - 1 use.
1571. demands - 1 use.
1572. relate - 1 use.
1573. mile - 1 use.
1574. lifetime - 1 use.
1575. kept - 1 use.
1576. shoulders - 1 use.
1577. untold - 1 use.
1578. heartbreak - 1 use.
1579. sin - 1 use.
1580. letter - 1 use.
1581. shivers - 1 use.
1582. ninety-eight - 1 use.
1583. won - 1 use.
1584. lottery - 1 use.
1585. died - 1 use.
1586. chardonnay - 1 use.
1587. row - 1 use.
1588. pardon - 1 use.
1589. mr - 1 use.
1590. waited - 1 use.
1591. flight - 1 use.
1592. plane - 1 use.
1593. crashed - 1 use.
1594. blows - 1 use.
1595. traffic - 1 use.
1596. jam - 1 use.
1597. no-smoking - 1 use.
1598. cigarette - 1 use.
1599. thousand - 1 use.
1600. spoons - 1 use.
1601. beautiful - 1 use.
1602. wife - 1 use.
1603. ironicdont - 1 use.
1604. ironicand - 1 use.
1605. complain - 1 use.
1606. shifting - 1 use.
1607. luckily - 1 use.
1608. phase - 1 use.
1609. temper - 1 use.
1610. three - 1 use.
1611. chasing - 1 use.
1612. tail - 1 use.
1613. goddamn - 1 use.
1614. creases - 1 use.
1615. callous - 1 use.
1616. ache - 1 use.
1617. food - 1 use.
1618. weather - 1 use.
1619. changes - 1 use.
1620. moods - 1 use.
1621. spring - 1 use.
1622. reproductive - 1 use.
1623. glands - 1 use.
1624. nature - 1 use.
1625. whore - 1 use.
1626. bruises - 1 use.
1627. fruit - 1 use.
1628. tender - 1 use.
1629. age - 1 use.
1630. bloom - 1 use.
1631. woke - 1 use.
1632. insincere - 1 use.
1633. promises - 1 use.
1634. stands - 1 use.
1635. holes - 1 use.
1636. lovers - 1 use.
1637. mouths - 1 use.
1638. price - 1 use.
1639. hid - 1 use.
1640. smi-iles - 1 use.
1641. strip - 1 use.
1642. responsibility - 1 use.
1643. bask - 1 use.
1644. humility - 1 use.
1645. brains - 1 use.
1646. ladies - 1 use.
1647. gentleman - 1 use.
1648. charade - 1 use.
1649. battle - 1 use.
1650. remembering - 1 use.
1651. switch - 1 use.
1652. tv - 1 use.
1653. lately - 1 use.
1654. stream - 1 use.
1655. soaring - 1 use.
1656. whens - 1 use.
1657. teaching - 1 use.
1658. went - 1 use.
1659. sacrificed - 1 use.
1660. social - 1 use.
1661. cannibal - 1 use.
1662. scrap - 1 use.
1663. cut - 1 use.
1664. chord - 1 use.
1665. overflow - 1 use.
1666. intimidate - 1 use.
1667. deaf - 1 use.
1668. sipping - 1 use.
1669. euphoria - 1 use.
1670. choking - 1 use.
1671. savor - 1 use.
1672. tomorrows - 1 use.
1673. seemed - 1 use.
1674. ugly - 1 use.
1675. yesterday - 1 use.
1676. contagious - 1 use.
1677. created - 1 use.
1678. swam - 1 use.
1679. scraped - 1 use.
1680. bowing - 1 use.
1681. royalty - 1 use.
1682. youore - 1 use.
1683. disconnected - 1 use.
1684. self-inflicted - 1 use.
1685. cared - 1 use.
1686. record - 1 use.
1687. hopefully - 1 use.
1688. fallen - 1 use.
1689. short - 1 use.
1690. clever - 1 use.
1691. caving - 1 use.
1692. everyones - 1 use.
1693. turns - 1 use.
1694. seems - 1 use.
1695. decisions - 1 use.
1696. raising - 1 use.
1697. stakes - 1 use.
1698. exposed - 1 use.
1699. drawn-out - 1 use.
1700. series - 1 use.
1701. undeniable - 1 use.
1702. carry - 1 use.
1703. older - 1 use.
1704. disgusted - 1 use.
1705. drift - 1 use.
1706. fucked - 1 use.
1707. fills - 1 use.
1708. paint - 1 use.
1709. ripping - 1 use.
1710. advancing - 1 use.
1711. grasp - 1 use.
1712. heats - 1 use.
1713. defined - 1 use.
1714. fuel - 1 use.
1715. resistance - 1 use.
1716. streak - 1 use.
1717. attitude - 1 use.
1718. gratitude - 1 use.
1719. sour - 1 use.
1720. symptomatic - 1 use.
1721. blind - 1 use.
1722. endure - 1 use.
1723. carnage - 1 use.
1724. shock - 1 use.
1725. gore - 1 use.
1726. breadcrumbs - 1 use.
1727. nerve - 1 use.
1728. combust - 1 use.
1729. caked - 1 use.
1730. covered - 1 use.
1731. rust - 1 use.
1732. coughing - 1 use.
1733. wrench - 1 use.
1734. stitch - 1 use.
1735. jurys - 1 use.
1736. energys - 1 use.
1737. proven - 1 use.
1738. recapture - 1 use.
1739. worried - 1 use.
1740. forgetting - 1 use.
1741. ordinary - 1 use.
1742. extraordinary - 1 use.
1743. boring - 1 use.
1744. sunday - 1 use.
1745. planned - 1 use.
1746. basically - 1 use.
1747. trapped - 1 use.
1748. captivity - 1 use.
1749. massachusetts - 1 use.
1750. loyalty - 1 use.
1751. colliding - 1 use.
1752. over-analyzing - 1 use.
1753. surviving - 1 use.
1754. rattle - 1 use.
1755. souls - 1 use.
1756. worn - 1 use.
1757. splitting - 1 use.
1758. blistered - 1 use.
1759. pin - 1 use.
1760. wheels - 1 use.
1761. stubborn - 1 use.
1762. rising - 1 use.
1763. drawing - 1 use.
1764. crime - 1 use.
1765. 2003 - 1 use.
1766. rush - 1 use.
1767. defeat - 1 use.
1768. vampire - 1 use.
1769. destroyers - 1 use.
1770. desires - 1 use.
1771. naked - 1 use.
1772. animal - 1 use.
1773. chosen - 1 use.
1774. climbing - 1 use.
1775. attempt - 1 use.
1776. baggage - 1 use.
1777. nail - 1 use.
1778. coffin - 1 use.
1779. box - 1 use.
1780. surprised - 1 use.
1781. suffocating - 1 use.
1782. thank - 1 use.
1783. ghosts - 1 use.
1784. shallow - 1 use.
1785. grave - 1 use.
1786. philosophy - 1 use.
1787. killing - 1 use.
1788. blaze - 1 use.
1789. craze - 1 use.
1790. named - 1 use.
1791. praised - 1 use.
1792. privacy - 1 use.
1793. hips - 1 use.
1794. wide - 1 use.
1795. filled - 1 use.
1796. tune - 1 use.
1797. list - 1 use.
1798. “big - 1 use.
1799. plans” - 1 use.
1800. stretch - 1 use.
1801. span - 1 use.
1802. raise - 1 use.
1803. steaks - 1 use.
1804. shovel - 1 use.
1805. dig - 1 use.
1806. health - 1 use.
1807. testing - 1 use.
1808. patience - 1 use.
1809. gracious - 1 use.
1810. mindset - 1 use.
1811. smashed - 1 use.
1812. ripped - 1 use.
1813. bits - 1 use.
1814. veins - 1 use.
1815. prayed - 1 use.
1816. melody - 1 use.
1817. cleanse - 1 use.
1818. airwaves - 1 use.
1819. singin - 1 use.
1820. bear - 1 use.
1821. royals - 1 use.
1822. boiled - 1 use.
1823. learned - 1 use.
1824. earned - 1 use.
1825. losers - 1 use.
1826. rejects - 1 use.
1827. cowards - 1 use.
1828. cynics - 1 use.
1829. liars - 1 use.
1830. trainwrecks - 1 use.
1831. downers - 1 use.
1832. homesick - 1 use.
1833. rearrange - 1 use.
1834. firsts - 1 use.
1835. bold - 1 use.
1836. everywhere - 1 use.
1837. wwwould - 1 use.
1838. women - 1 use.
1839. loving - 1 use.
1840. bye-bye - 1 use.
1841. wings - 1 use.
1842. wh-uh - 1 use.
1843. wh-where - 1 use.
1844. question - 1 use.
1845. starring - 1 use.
1846. harsh - 1 use.
1847. manifold - 1 use.
1848. promising - 1 use.
1849. odds - 1 use.
1850. inch - 1 use.
1851. hole - 1 use.
1852. fifteen - 1 use.
1853. flash - 1 use.
1854. unfamiliar - 1 use.
1855. divide - 1 use.
1856. dug - 1 use.
1857. desire - 1 use.
1858. align - 1 use.
1859. pavement - 1 use.
1860. pray - 1 use.
1861. thrills - 1 use.
1862. dime - 1 use.
1863. grooving - 1 use.
1864. grown - 1 use.
1865. car - 1 use.
1866. belt - 1 use.
1867. ohh - 1 use.
1868. tortured - 1 use.
1869. subsides - 1 use.
1870. fragrances - 1 use.
1871. spaces - 1 use.
1872. highland - 1 use.
1873. underdogs - 1 use.
1874. rant - 1 use.
1875. rave - 1 use.
1876. sleeps - 1 use.
1877. someones - 1 use.
1878. lying - 1 use.
1879. happens - 1 use.
1880. enoughs - 1 use.
1881. growing - 1 use.
1882. bare - 1 use.
1883. positives - 1 use.
1884. believing - 1 use.
1885. revolves - 1 use.
1886. squirming - 1 use.
1887. worm - 1 use.
1888. defying - 1 use.
1889. laws - 1 use.
1890. recognition - 1 use.
1891. pill - 1 use.
1892. vaccinate - 1 use.
1893. germ - 1 use.
1894. destroying - 1 use.
1895. beauty - 1 use.
1896. surrounds - 1 use.
1897. dissecting - 1 use.
1898. admiration - 1 use.
1899. aching - 1 use.
1900. nameless - 1 use.
1901. despair - 1 use.
1902. hardly - 1 use.
1903. engines - 1 use.
1904. stalled - 1 use.
1905. raining - 1 use.
1906. pushing - 1 use.
1907. hearts - 1 use.
1908. afloat - 1 use.
1909. sharks - 1 use.
1910. bay - 1 use.
1911. avoid - 1 use.
1912. shredded - 1 use.
1913. perfected - 1 use.
1914. neglected - 1 use.
1915. natural - 1 use.
1916. infection - 1 use.
1917. discovered - 1 use.
1918. tipping - 1 use.
1919. scales - 1 use.
1920. bleeds - 1 use.
1921. washing - 1 use.
1922. rinse - 1 use.
1923. television - 1 use.
1924. emptiness - 1 use.
1925. stimulate - 1 use.
1926. annihilates - 1 use.
1927. soundtrack - 1 use.
1928. loud - 1 use.
1929. wreckage - 1 use.
1930. dissected - 1 use.
1931. fence - 1 use.
1932. calm - 1 use.
1933. collected - 1 use.
1934. self-diagnosing - 1 use.
1935. decomposing - 1 use.
1936. usefully - 1 use.
1937. exhausted - 1 use.
1938. block - 1 use.
1939. candles - 1 use.
1940. window - 1 use.
1941. painting - 1 use.
1942. gazing - 1 use.
1943. gingerbread - 1 use.
1944. precious - 1 use.
1945. moments - 1 use.
1946. special - 1 use.
1947. music - 1 use.
1948. magic - 1 use.
1949. staring - 1 use.
1950. tidal - 1 use.
1951. wave - 1 use.
1952. washes - 1 use.
1953. banks - 1 use.
1954. ties - 1 use.
1955. sidewalks - 1 use.
1956. worship - 1 use.
1957. captivating - 1 use.
1958. blink - 1 use.
1959. steady - 1 use.
1960. aims - 1 use.
1961. accurate - 1 use.
1962. pile - 1 use.
1963. undercover - 1 use.
1964. dissection - 1 use.
1965. collection - 1 use.
1966. erase - 1 use.
1967. create - 1 use.
1968. foolish - 1 use.
1969. tales - 1 use.
1970. stories - 1 use.
1971. pointless - 1 use.
1972. worries - 1 use.
1973. pockets - 1 use.
1974. using - 1 use.
1975. cop - 1 use.
1976. sleeve - 1 use.
1977. riding - 1 use.
1978. hooked - 1 use.
1979. intuition - 1 use.
1980. intermission - 1 use.
1981. flashing - 1 use.
1982. action - 1 use.
1983. simply - 1 use.
